return_id,transaction_id,customer_id,product_id,return_date,reason,refund_amount_usd,restocked
RET03410,TXN048920,CUST01902,PROD0323,2023-12-14,not_as_described,1668.75,True
RET03411,TXN048940,CUST06586,PROD0287,2022-07-24,defective,641.0,False
RET03412,TXN048941,CUST06690,PROD0103,2024-04-12,defective,954.25,False
RET03413,TXN048951,CUST01466,PROD0021,2024-01-01,changed_mind,1039.72,False
RET03414,TXN048952,CUST04427,PROD0195,2022-03-27,not_as_described,426.82,False
RET03415,TXN048961,CUST07176,PROD0125,2023-09-03,wrong_item,502.58,True
RET03416,TXN048966,CUST02706,PROD0331,2022-02-11,late_delivery,123.32,False
RET03417,TXN048972,CUST01713,PROD0241,2024-10-29,defective,138.29,False
RET03418,TXN048983,CUST01149,PROD0027,2023-01-10,not_as_described,117.88,False
RET03419,TXN048986,CUST03153,PROD0358,2023-06-05,changed_mind,118.99,False
RET03420,TXN049000,CUST01216,PROD0452,2022-04-13,not_as_described,104.1,True
RET03421,TXN049009,CUST07458,PROD0249,2024-12-05,late_delivery,64.98,True
RET03422,TXN049010,CUST00024,PROD0472,2024-10-03,wrong_item,362.93,True
RET03423,TXN049021,CUST06141,PROD0197,2023-04-19,not_as_described,1522.36,False
RET03424,TXN049034,CUST01187,PROD0301,2023-08-15,not_as_described,337.94,False
RET03425,TXN049041,CUST04992,PROD0347,2023-12-29,changed_mind,638.93,False
RET03426,TXN049044,CUST07345,PROD0055,2023-08-09,not_as_described,1133.58,True
RET03427,TXN049102,CUST06327,PROD0231,2024-09-01,not_as_described,669.6,True
RET03428,TXN049104,CUST02464,PROD0391,2024-08-17,wrong_item,1882.3,True
RET03429,TXN049135,CUST02322,PROD0084,2023-09-30,wrong_item,88.11,True
RET03430,TXN049174,CUST01593,PROD0403,2022-01-17,wrong_item,26.11,False
RET03431,TXN049175,CUST03740,PROD0434,2023-01-06,changed_mind,40.44,False
RET03432,TXN049183,CUST03745,PROD0312,2023-08-18,changed_mind,57.77,False
RET03433,TXN049185,CUST03821,PROD0053,2023-10-23,defective,288.06,True
RET03434,TXN049199,CUST03524,PROD0357,2024-04-06,defective,79.99,False
RET03435,TXN049206,CUST02739,PROD0107,2023-12-11,wrong_item,262.06,True
RET03436,TXN049227,CUST06388,PROD0028,2022-07-07,late_delivery,202.88,False
RET03437,TXN049228,CUST01891,PROD0055,2023-10-29,changed_mind,151.14,True
RET03438,TXN049233,CUST05178,PROD0173,2024-02-10,not_as_described,405.49,False
RET03439,TXN049241,CUST03738,PROD0357,2024-07-13,defective,447.02,True
RET03440,TXN049242,CUST02918,PROD0248,2023-09-10,defective,112.06,True
RET03441,TXN049278,CUST04657,PROD0295,2024-03-11,wrong_item,2466.24,True
RET03442,TXN049288,CUST07838,PROD0165,2024-08-15,not_as_described,241.08,True
RET03443,TXN049300,CUST00893,PROD0207,2022-07-21,not_as_described,427.1,True
RET03444,TXN049314,CUST02232,PROD0183,2023-04-19,defective,257.35,True
RET03445,TXN049323,CUST05464,PROD0117,2024-11-13,not_as_described,14.12,True
RET03446,TXN049340,CUST05073,PROD0401,2022-12-20,defective,133.56,False
RET03447,TXN049351,CUST05286,PROD0031,2022-02-10,defective,55.34,True
RET03448,TXN049354,CUST00311,PROD0148,2024-11-11,wrong_item,36.03,False
RET03449,TXN049362,CUST05669,PROD0302,2023-10-14,not_as_described,1736.06,False
RET03450,TXN049384,CUST00607,PROD0114,2023-12-22,wrong_item,4578.48,True
RET03451,TXN049393,CUST07664,PROD0470,2022-10-24,defective,564.3,True
RET03452,TXN049403,CUST03740,PROD0055,2023-07-05,changed_mind,358.97,True
RET03453,TXN049427,CUST02951,PROD0195,2022-08-02,wrong_item,83.69,True
RET03454,TXN049439,CUST03987,PROD0180,2023-04-09,defective,42.54,True
RET03455,TXN049452,CUST07486,PROD0133,2024-08-10,wrong_item,303.54,False
RET03456,TXN049453,CUST00976,PROD0194,2022-10-13,wrong_item,941.54,False
RET03457,TXN049471,CUST00226,PROD0258,2022-11-26,not_as_described,775.3,True
RET03458,TXN049474,CUST04635,PROD0454,2023-03-17,defective,27.46,True
RET03459,TXN049481,CUST07075,PROD0158,2024-05-06,late_delivery,205.63,True
RET03460,TXN049488,CUST02590,PROD0368,2022-03-17,not_as_described,252.3,True
RET03461,TXN049498,CUST00008,PROD0055,2023-07-10,wrong_item,188.93,True
RET03462,TXN049503,CUST03477,PROD0010,2023-10-02,changed_mind,44.1,True
RET03463,TXN049506,CUST01098,PROD0418,2022-04-09,changed_mind,14.98,False
RET03464,TXN049516,CUST02879,PROD0451,2022-01-24,wrong_item,187.15,True
RET03465,TXN049535,CUST07643,PROD0023,2024-01-19,not_as_described,63.84,True
RET03466,TXN049563,CUST01530,PROD0014,2022-08-29,not_as_described,256.8,True
RET03467,TXN049566,CUST03772,PROD0257,2023-07-31,not_as_described,437.97,False
RET03468,TXN049572,CUST04381,PROD0276,2024-07-18,wrong_item,790.5,True
RET03469,TXN049576,CUST01372,PROD0291,2023-10-26,wrong_item,771.15,True
RET03470,TXN049577,CUST00378,PROD0031,2025-01-01,changed_mind,124.52,True
RET03471,TXN049580,CUST07161,PROD0068,2024-10-17,changed_mind,198.07,True
RET03472,TXN049582,CUST01378,PROD0282,2022-11-05,late_delivery,1296.93,False
RET03473,TXN049628,CUST04992,PROD0322,2023-11-07,defective,290.81,False
RET03474,TXN049642,CUST00622,PROD0370,2023-11-28,defective,1412.12,False
RET03475,TXN049662,CUST03977,PROD0405,2024-12-28,not_as_described,180.34,False
RET03476,TXN049700,CUST04057,PROD0085,2022-05-30,defective,267.82,True
RET03477,TXN049703,CUST01490,PROD0182,2024-02-06,defective,690.38,False
RET03478,TXN049708,CUST00254,PROD0085,2024-05-06,changed_mind,482.08,True
RET03479,TXN049716,CUST01705,PROD0202,2023-10-06,not_as_described,123.93,False
RET03480,TXN049756,CUST04687,PROD0395,2024-07-28,not_as_described,468.92,True
RET03481,TXN049782,CUST03664,PROD0019,2022-12-25,not_as_described,231.64,True
RET03482,TXN049787,CUST06732,PROD0055,2022-06-02,late_delivery,188.93,True
RET03483,TXN049824,CUST00393,PROD0055,2023-11-05,defective,160.59,True
RET03484,TXN049838,CUST03751,PROD0168,2024-11-25,changed_mind,805.06,False
RET03485,TXN049840,CUST03631,PROD0201,2022-09-08,late_delivery,575.24,True
RET03486,TXN049854,CUST02054,PROD0411,2024-04-08,not_as_described,158.73,True
RET03487,TXN049865,CUST04116,PROD0415,2022-08-26,defective,176.06,True
RET03488,TXN049889,CUST01035,PROD0471,2022-11-20,late_delivery,304.11,False
RET03489,TXN049895,CUST07481,PROD0431,2024-05-07,not_as_described,355.01,True
RET03490,TXN049919,CUST04933,PROD0460,2024-06-16,late_delivery,76.36,True
RET03491,TXN049925,CUST07721,PROD0220,2022-08-01,defective,142.07,False
RET03492,TXN049930,CUST04181,PROD0324,2024-10-19,wrong_item,358.44,True
RET03493,TXN049941,CUST00846,PROD0019,2023-01-12,not_as_described,129.45,False
RET03494,TXN049943,CUST02966,PROD0473,2022-12-01,wrong_item,713.54,True
RET03495,TXN049972,CUST07779,PROD0107,2023-12-29,wrong_item,232.94,False
RET03496,TXN049997,CUST05002,PROD0187,2023-07-13,wrong_item,232.93,True
RET03497,TXN050058,CUST07540,PROD0437,2022-10-06,not_as_described,165.15,False
RET03498,TXN050062,CUST02884,PROD0052,2022-11-20,not_as_described,89.48,True
RET03499,TXN050070,CUST06533,PROD0195,2024-12-23,wrong_item,167.38,True
RET03500,TXN050087,CUST00697,PROD0116,2022-02-04,not_as_described,214.43,False
RET03501,TXN050103,CUST07021,PROD0055,2024-05-14,late_delivery,179.48,True
RET03502,TXN050138,CUST06202,PROD0187,2022-04-04,late_delivery,232.93,True
RET03503,TXN050148,CUST01038,PROD0044,2023-01-28,not_as_described,707.04,False
RET03504,TXN050184,CUST05617,PROD0076,2024-12-19,not_as_described,786.13,True
RET03505,TXN050195,CUST00773,PROD0328,2024-07-10,not_as_described,1458.4,True
RET03506,TXN050200,CUST03186,PROD0221,2023-09-10,not_as_described,261.69,True
RET03507,TXN050209,CUST01559,PROD0085,2022-05-01,defective,508.86,True
RET03508,TXN050210,CUST05248,PROD0327,2024-06-07,late_delivery,167.38,False
RET03509,TXN050220,CUST06640,PROD0055,2022-11-28,wrong_item,963.54,True
RET03510,TXN050232,CUST07009,PROD0276,2022-10-29,not_as_described,750.97,True
RET03511,TXN050243,CUST06260,PROD0245,2022-03-15,changed_mind,379.46,True
RET03512,TXN050267,CUST04861,PROD0471,2024-02-09,defective,512.19,True
RET03513,TXN050304,CUST06016,PROD0483,2022-12-13,changed_mind,115.22,False
RET03514,TXN050306,CUST00933,PROD0478,2022-12-29,changed_mind,544.97,False
RET03515,TXN050311,CUST06256,PROD0207,2022-10-08,changed_mind,768.78,True
RET03516,TXN050318,CUST04124,PROD0055,2023-06-19,defective,642.36,True
RET03517,TXN050391,CUST00525,PROD0418,2023-10-18,not_as_described,14.98,True
RET03518,TXN050397,CUST06918,PROD0408,2024-11-24,late_delivery,163.07,True
RET03519,TXN050421,CUST05748,PROD0290,2022-07-18,late_delivery,877.15,False
RET03520,TXN050444,CUST07382,PROD0210,2023-08-17,not_as_described,124.51,True
RET03521,TXN050482,CUST06485,PROD0046,2024-12-11,not_as_described,198.48,True
RET03522,TXN050535,CUST05914,PROD0023,2024-08-07,defective,57.46,True
RET03523,TXN050541,CUST02247,PROD0276,2023-08-30,not_as_described,3754.88,True
RET03524,TXN050552,CUST05574,PROD0460,2024-12-21,wrong_item,80.38,True
RET03525,TXN050561,CUST03247,PROD0499,2023-10-06,not_as_described,35.77,False
RET03526,TXN050566,CUST00598,PROD0331,2023-07-11,defective,246.64,False
RET03527,TXN050585,CUST07450,PROD0315,2024-02-21,defective,15.42,False
RET03528,TXN050609,CUST05637,PROD0248,2023-10-29,wrong_item,395.49,False
RET03529,TXN050673,CUST02798,PROD0269,2023-06-27,defective,88.9,True
RET03530,TXN050690,CUST00281,PROD0324,2024-07-02,changed_mind,358.44,True
RET03531,TXN050695,CUST05061,PROD0373,2024-04-03,not_as_described,52.07,True
RET03532,TXN050700,CUST02474,PROD0352,2023-10-12,changed_mind,19.94,True
RET03533,TXN050706,CUST04868,PROD0055,2023-10-13,wrong_item,160.59,True
RET03534,TXN050720,CUST02805,PROD0309,2024-03-01,defective,231.03,True
RET03535,TXN050733,CUST00452,PROD0443,2023-10-17,not_as_described,247.65,True
RET03536,TXN050757,CUST04085,PROD0118,2024-03-04,changed_mind,987.06,True
RET03537,TXN050772,CUST01068,PROD0287,2022-04-15,not_as_described,128.2,True
RET03538,TXN050785,CUST05464,PROD0128,2023-01-18,not_as_described,451.86,True
RET03539,TXN050787,CUST00152,PROD0216,2023-02-07,late_delivery,1191.59,True
RET03540,TXN050801,CUST07502,PROD0139,2023-01-12,changed_mind,243.82,False
RET03541,TXN050808,CUST01618,PROD0091,2024-02-26,wrong_item,117.94,True
RET03542,TXN050821,CUST03514,PROD0494,2022-06-05,defective,885.44,True
RET03543,TXN050825,CUST00180,PROD0136,2022-03-30,wrong_item,316.71,False
RET03544,TXN050830,CUST04118,PROD0186,2024-08-29,wrong_item,929.07,False
RET03545,TXN050842,CUST07730,PROD0030,2024-11-07,changed_mind,526.87,True
RET03546,TXN050846,CUST00685,PROD0429,2023-08-16,wrong_item,691.01,False
RET03547,TXN050852,CUST06251,PROD0399,2022-10-29,wrong_item,1900.6,True
RET03548,TXN050858,CUST01545,PROD0228,2024-05-01,not_as_described,398.58,False
RET03549,TXN050886,CUST04502,PROD0190,2022-05-26,late_delivery,294.45,True
RET03550,TXN050897,CUST00384,PROD0487,2022-08-04,late_delivery,382.0,False
RET03551,TXN050919,CUST03547,PROD0247,2023-11-02,late_delivery,561.98,True
RET03552,TXN050925,CUST05709,PROD0086,2023-12-22,not_as_described,496.4,True
RET03553,TXN050968,CUST01455,PROD0285,2024-03-11,changed_mind,863.26,True
RET03554,TXN051016,CUST06923,PROD0038,2023-02-10,changed_mind,191.89,True
RET03555,TXN051028,CUST07281,PROD0203,2022-08-26,not_as_described,105.84,False
RET03556,TXN051087,CUST00502,PROD0023,2022-08-01,changed_mind,60.65,True
RET03557,TXN051109,CUST05674,PROD0460,2024-08-26,defective,160.76,True
RET03558,TXN051123,CUST06880,PROD0167,2022-10-04,late_delivery,94.5,True
RET03559,TXN051124,CUST02466,PROD0106,2023-12-18,not_as_described,262.56,True
RET03560,TXN051139,CUST06617,PROD0150,2023-07-26,defective,794.12,True
RET03561,TXN051150,CUST00313,PROD0495,2022-10-15,defective,691.87,True
RET03562,TXN051163,CUST04197,PROD0081,2023-02-27,not_as_described,362.38,True
RET03563,TXN051210,CUST07149,PROD0055,2024-01-03,changed_mind,188.93,True
RET03564,TXN051215,CUST03706,PROD0057,2022-10-08,wrong_item,147.37,True
RET03565,TXN051224,CUST06873,PROD0153,2023-06-10,late_delivery,593.46,True
RET03566,TXN051226,CUST03411,PROD0485,2022-04-16,wrong_item,36.38,False
RET03567,TXN051248,CUST07625,PROD0434,2024-06-12,wrong_item,38.31,True
RET03568,TXN051250,CUST01112,PROD0112,2024-12-30,changed_mind,92.64,False
RET03569,TXN051255,CUST01941,PROD0248,2022-01-10,not_as_described,125.24,True
RET03570,TXN051257,CUST06647,PROD0195,2023-10-08,changed_mind,159.01,True
RET03571,TXN051263,CUST04421,PROD0116,2024-12-13,defective,214.43,True
RET03572,TXN051272,CUST03471,PROD0396,2024-03-11,changed_mind,105.15,True
RET03573,TXN051323,CUST03524,PROD0325,2022-09-15,not_as_described,266.33,False
RET03574,TXN051356,CUST02200,PROD0019,2022-12-20,defective,408.78,False
RET03575,TXN051377,CUST06938,PROD0128,2024-06-26,changed_mind,475.64,True
RET03576,TXN051386,CUST07478,PROD0238,2022-09-13,changed_mind,135.09,True
RET03577,TXN051408,CUST01149,PROD0323,2022-06-22,not_as_described,451.69,False
RET03578,TXN051414,CUST05687,PROD0117,2024-01-26,defective,13.37,True
RET03579,TXN051426,CUST01713,PROD0120,2023-08-31,late_delivery,103.49,False
RET03580,TXN051447,CUST01068,PROD0132,2023-11-21,defective,478.46,False
RET03581,TXN051460,CUST04986,PROD0447,2022-04-20,late_delivery,40.62,False
RET03582,TXN051461,CUST06388,PROD0327,2024-04-26,wrong_item,929.9,True
RET03583,TXN051470,CUST06725,PROD0231,2023-09-08,not_as_described,167.4,True
RET03584,TXN051472,CUST04722,PROD0282,2022-04-01,defective,254.3,False
RET03585,TXN051482,CUST03292,PROD0424,2023-09-17,wrong_item,137.69,False
RET03586,TXN051508,CUST07711,PROD0240,2024-08-01,not_as_described,95.21,False
RET03587,TXN051519,CUST07429,PROD0331,2024-11-07,wrong_item,123.32,True
RET03588,TXN051539,CUST00378,PROD0472,2024-07-26,changed_mind,191.55,True
RET03589,TXN051554,CUST07421,PROD0023,2024-12-11,wrong_item,121.3,True
RET03590,TXN051556,CUST06738,PROD0055,2023-05-05,wrong_item,188.93,True
RET03591,TXN051568,CUST04451,PROD0486,2022-06-08,changed_mind,60.05,True
RET03592,TXN051583,CUST00489,PROD0080,2024-07-12,wrong_item,335.05,False
RET03593,TXN051606,CUST03494,PROD0177,2024-01-27,late_delivery,241.09,True
RET03594,TXN051618,CUST04967,PROD0062,2024-06-09,late_delivery,49.66,False
RET03595,TXN051644,CUST00311,PROD0205,2022-08-20,defective,110.73,True
RET03596,TXN051657,CUST01693,PROD0483,2024-01-22,changed_mind,115.22,False
RET03597,TXN051660,CUST01068,PROD0486,2024-06-30,wrong_item,63.21,False
RET03598,TXN051666,CUST04998,PROD0023,2024-01-17,wrong_item,63.84,True
RET03599,TXN051671,CUST03433,PROD0331,2024-10-28,late_delivery,554.94,False
RET03600,TXN051730,CUST03391,PROD0201,2023-01-17,not_as_described,1513.8,True
RET03601,TXN051737,CUST04151,PROD0194,2022-05-31,late_delivery,447.23,False
RET03602,TXN051758,CUST07763,PROD0253,2023-09-22,defective,249.76,True
RET03603,TXN051769,CUST03179,PROD0371,2022-10-15,wrong_item,1437.46,False
RET03604,TXN051815,CUST02271,PROD0363,2024-11-03,changed_mind,652.2,True
RET03605,TXN051822,CUST07963,PROD0170,2022-06-04,defective,17.16,True
RET03606,TXN051836,CUST06730,PROD0394,2023-06-01,changed_mind,116.1,True
RET03607,TXN051842,CUST06708,PROD0091,2022-12-24,changed_mind,106.15,False
RET03608,TXN051847,CUST07390,PROD0055,2023-01-23,not_as_described,179.48,True
RET03609,TXN051852,CUST05056,PROD0315,2024-07-13,changed_mind,32.46,True
RET03610,TXN051878,CUST01405,PROD0231,2022-03-31,wrong_item,93.0,True
RET03611,TXN051885,CUST02449,PROD0023,2022-08-05,wrong_item,255.36,True
RET03612,TXN051894,CUST00748,PROD0306,2023-03-07,changed_mind,814.85,True
RET03613,TXN051902,CUST03496,PROD0166,2022-08-21,not_as_described,113.03,False
RET03614,TXN051917,CUST01663,PROD0216,2024-08-02,wrong_item,4289.72,False
RET03615,TXN051931,CUST01591,PROD0395,2022-10-10,defective,445.47,True
RET03616,TXN051944,CUST06327,PROD0123,2022-11-11,wrong_item,30.72,False
RET03617,TXN051973,CUST03000,PROD0146,2024-12-04,not_as_described,311.29,True
RET03618,TXN051998,CUST00975,PROD0131,2023-11-24,changed_mind,410.0,False
RET03619,TXN052003,CUST05479,PROD0260,2023-06-30,not_as_described,400.36,True
RET03620,TXN052005,CUST04158,PROD0313,2022-11-27,not_as_described,307.4,True
RET03621,TXN052010,CUST06192,PROD0197,2022-07-05,wrong_item,608.94,True
RET03622,TXN052013,CUST05426,PROD0167,2022-07-30,not_as_described,44.89,True
RET03623,TXN052017,CUST07467,PROD0018,2023-11-26,not_as_described,61.02,False
RET03624,TXN052023,CUST04572,PROD0055,2023-08-11,changed_mind,358.97,False
RET03625,TXN052040,CUST04292,PROD0134,2025-01-12,changed_mind,1542.46,False
RET03626,TXN052042,CUST00785,PROD0475,2022-11-22,wrong_item,50.48,True
RET03627,TXN052055,CUST06192,PROD0011,2022-05-27,not_as_described,132.5,True
RET03628,TXN052075,CUST01223,PROD0130,2023-08-02,not_as_described,216.62,False
RET03629,TXN052115,CUST02569,PROD0284,2022-12-10,defective,2545.52,False
RET03630,TXN052119,CUST02630,PROD0324,2023-08-14,defective,238.96,False
RET03631,TXN052135,CUST03152,PROD0104,2022-05-10,not_as_described,28.3,True
RET03632,TXN052156,CUST05851,PROD0179,2022-06-06,wrong_item,243.25,False
RET03633,TXN052160,CUST02675,PROD0288,2024-06-03,not_as_described,272.08,False
RET03634,TXN052176,CUST01699,PROD0356,2022-11-16,changed_mind,1821.24,False
RET03635,TXN052184,CUST06844,PROD0070,2022-07-17,defective,2158.65,True
RET03636,TXN052193,CUST01068,PROD0370,2023-11-10,not_as_described,415.33,True
RET03637,TXN052231,CUST00394,PROD0398,2024-12-11,defective,2209.04,True
RET03638,TXN052239,CUST03000,PROD0473,2023-02-11,changed_mind,600.88,False
RET03639,TXN052244,CUST02266,PROD0172,2023-06-04,defective,51.6,True
RET03640,TXN052253,CUST01973,PROD0064,2022-07-17,changed_mind,70.3,False
RET03641,TXN052255,CUST01107,PROD0347,2022-12-06,defective,252.91,True
RET03642,TXN052263,CUST02768,PROD0484,2022-04-18,defective,127.09,True
RET03643,TXN052267,CUST04634,PROD0415,2023-06-06,defective,185.33,False
RET03644,TXN052270,CUST04449,PROD0069,2023-12-16,not_as_described,1416.56,False
RET03645,TXN052290,CUST06327,PROD0073,2024-06-12,changed_mind,448.94,True
RET03646,TXN052299,CUST06388,PROD0396,2024-12-12,changed_mind,66.59,True
RET03647,TXN052309,CUST04857,PROD0308,2023-07-16,changed_mind,379.41,True
RET03648,TXN052310,CUST00111,PROD0175,2023-07-11,not_as_described,111.13,True
RET03649,TXN052321,CUST05817,PROD0027,2023-12-06,wrong_item,117.88,False
RET03650,TXN052325,CUST05077,PROD0452,2022-10-01,wrong_item,109.58,False
RET03651,TXN052331,CUST05136,PROD0031,2023-01-07,not_as_described,65.72,True
RET03652,TXN052348,CUST03462,PROD0174,2023-12-08,wrong_item,2256.34,True
RET03653,TXN052363,CUST01191,PROD0032,2024-04-30,defective,67.22,True
RET03654,TXN052375,CUST00109,PROD0158,2022-10-16,defective,347.0,True
RET03655,TXN052385,CUST06911,PROD0451,2023-07-27,not_as_described,330.27,False
RET03656,TXN052391,CUST06124,PROD0472,2022-02-12,late_delivery,907.34,True
RET03657,TXN052423,CUST07117,PROD0198,2024-11-30,not_as_described,436.0,False
RET03658,TXN052441,CUST01713,PROD0089,2024-10-19,not_as_described,2148.8,True
RET03659,TXN052465,CUST06152,PROD0286,2024-12-01,late_delivery,678.8,True
RET03660,TXN052496,CUST01230,PROD0171,2024-12-18,defective,985.52,True
RET03661,TXN052524,CUST07710,PROD0055,2022-10-21,changed_mind,179.48,True
RET03662,TXN052527,CUST02612,PROD0307,2023-11-18,wrong_item,7701.48,True
RET03663,TXN052531,CUST07655,PROD0299,2024-07-02,changed_mind,93.75,True
RET03664,TXN052556,CUST06729,PROD0436,2024-04-26,changed_mind,66.71,True
RET03665,TXN052568,CUST06977,PROD0408,2022-12-23,changed_mind,32.61,True
RET03666,TXN052574,CUST06260,PROD0055,2022-12-01,changed_mind,151.14,True
RET03667,TXN052607,CUST05189,PROD0336,2022-12-06,not_as_described,210.76,True
RET03668,TXN052610,CUST05484,PROD0494,2023-10-04,not_as_described,1770.88,True
RET03669,TXN052633,CUST02838,PROD0055,2024-04-28,wrong_item,179.48,True
RET03670,TXN052646,CUST04781,PROD0051,2023-07-06,wrong_item,31.19,True
RET03671,TXN052668,CUST03751,PROD0055,2022-03-16,not_as_described,188.93,False
RET03672,TXN052670,CUST05034,PROD0178,2024-06-04,late_delivery,147.26,False
RET03673,TXN052673,CUST02247,PROD0419,2022-01-28,not_as_described,224.46,True
RET03674,TXN052701,CUST07041,PROD0206,2023-07-29,defective,273.25,True
RET03675,TXN052708,CUST03016,PROD0324,2022-10-24,wrong_item,113.51,True
RET03676,TXN052727,CUST04454,PROD0023,2023-11-30,wrong_item,108.53,False
RET03677,TXN052734,CUST07140,PROD0279,2022-10-19,changed_mind,208.21,False
RET03678,TXN052769,CUST05605,PROD0241,2024-12-03,not_as_described,97.32,True
RET03679,TXN052779,CUST03989,PROD0269,2023-11-28,wrong_item,80.01,True
RET03680,TXN052806,CUST05566,PROD0052,2022-12-27,wrong_item,188.38,True
RET03681,TXN052833,CUST01068,PROD0114,2023-01-04,wrong_item,4819.45,True
RET03682,TXN052863,CUST06793,PROD0096,2024-07-19,not_as_described,222.72,True
RET03683,TXN052892,CUST02717,PROD0377,2022-03-31,wrong_item,503.32,True
RET03684,TXN052896,CUST01068,PROD0129,2024-07-08,defective,512.84,True
RET03685,TXN052912,CUST06146,PROD0386,2024-12-31,not_as_described,278.49,False
RET03686,TXN052919,CUST01346,PROD0396,2024-12-26,defective,31.54,False
RET03687,TXN052920,CUST05880,PROD0343,2024-04-09,defective,210.17,True
RET03688,TXN052921,CUST01286,PROD0036,2023-12-29,defective,22.99,True
RET03689,TXN052923,CUST05248,PROD0472,2023-07-09,wrong_item,201.63,True
RET03690,TXN052945,CUST03565,PROD0174,2023-05-15,not_as_described,3384.51,False
RET03691,TXN052958,CUST00764,PROD0098,2022-09-16,not_as_described,205.31,True
RET03692,TXN052989,CUST01949,PROD0408,2024-04-03,late_delivery,171.65,True
RET03693,TXN052993,CUST02673,PROD0023,2023-05-21,defective,63.84,True
RET03694,TXN053014,CUST02590,PROD0377,2023-12-07,wrong_item,427.82,True
RET03695,TXN053024,CUST04879,PROD0452,2023-10-26,defective,109.58,True
RET03696,TXN053045,CUST05333,PROD0286,2024-03-15,changed_mind,128.97,True
RET03697,TXN053053,CUST00047,PROD0007,2022-03-17,not_as_described,147.93,True
RET03698,TXN053054,CUST02855,PROD0425,2024-05-19,defective,350.64,True
RET03699,TXN053059,CUST06077,PROD0468,2024-09-06,wrong_item,1105.06,True
RET03700,TXN053077,CUST07217,PROD0055,2023-12-18,changed_mind,377.86,False
RET03701,TXN053082,CUST07505,PROD0107,2023-06-28,not_as_described,582.36,True
RET03702,TXN053083,CUST05359,PROD0336,2022-09-28,changed_mind,52.69,True
RET03703,TXN053119,CUST03072,PROD0044,2024-07-10,wrong_item,1865.8,True
RET03704,TXN053140,CUST02678,PROD0081,2024-07-23,changed_mind,2818.48,True
RET03705,TXN053163,CUST03044,PROD0180,2022-02-07,not_as_described,42.54,False
RET03706,TXN053171,CUST00886,PROD0125,2022-10-22,wrong_item,670.1,True
RET03707,TXN053176,CUST00598,PROD0227,2023-02-27,changed_mind,392.88,True
RET03708,TXN053181,CUST02850,PROD0189,2022-10-01,wrong_item,51.94,False
RET03709,TXN053200,CUST04857,PROD0464,2023-12-25,wrong_item,615.37,True
RET03710,TXN053222,CUST05400,PROD0443,2022-01-28,late_delivery,521.36,False
RET03711,TXN053232,CUST01772,PROD0187,2022-06-10,changed_mind,931.72,True
RET03712,TXN053246,CUST01593,PROD0419,2022-03-11,defective,472.54,True
RET03713,TXN053255,CUST03635,PROD0262,2024-11-17,changed_mind,168.82,True
RET03714,TXN053258,CUST04765,PROD0247,2022-03-05,not_as_described,624.42,True
RET03715,TXN053282,CUST06318,PROD0011,2022-09-15,defective,357.75,True
RET03716,TXN053287,CUST07480,PROD0212,2024-04-18,changed_mind,123.3,False
RET03717,TXN053289,CUST05936,PROD0419,2022-12-25,changed_mind,448.91,True
RET03718,TXN053299,CUST05450,PROD0084,2022-07-26,late_delivery,78.84,True
RET03719,TXN053327,CUST02014,PROD0396,2024-02-05,defective,31.54,True
RET03720,TXN053335,CUST07836,PROD0174,2022-06-30,defective,5076.77,False
RET03721,TXN053344,CUST04279,PROD0314,2023-01-14,changed_mind,247.76,True
RET03722,TXN053351,CUST03547,PROD0221,2022-12-06,wrong_item,292.48,True
RET03723,TXN053375,CUST03565,PROD0465,2022-08-11,changed_mind,743.15,False
RET03724,TXN053376,CUST05034,PROD0055,2024-08-22,not_as_described,566.79,True
RET03725,TXN053395,CUST04240,PROD0311,2023-05-05,defective,215.27,True
RET03726,TXN053416,CUST07685,PROD0429,2024-02-26,not_as_described,206.09,False
RET03727,TXN053439,CUST04114,PROD0452,2023-02-04,not_as_described,416.4,True
RET03728,TXN053441,CUST07371,PROD0085,2023-04-04,defective,267.82,False
RET03729,TXN053487,CUST03706,PROD0238,2023-08-24,changed_mind,135.09,True
RET03730,TXN053489,CUST01713,PROD0449,2023-05-09,defective,190.5,True
RET03731,TXN053490,CUST05034,PROD0292,2023-03-19,changed_mind,218.0,False
RET03732,TXN053496,CUST01903,PROD0216,2024-07-03,wrong_item,4051.41,True
RET03733,TXN053516,CUST03019,PROD0276,2022-10-12,changed_mind,6047.32,False
RET03734,TXN053518,CUST05713,PROD0371,2024-09-27,wrong_item,189.14,True
RET03735,TXN053545,CUST07708,PROD0187,2023-12-24,changed_mind,628.91,True
RET03736,TXN053547,CUST05467,PROD0499,2024-09-06,not_as_described,37.65,False
RET03737,TXN053559,CUST07483,PROD0323,2023-11-05,wrong_item,250.94,False
RET03738,TXN053560,CUST04899,PROD0088,2024-01-31,wrong_item,86.89,True
RET03739,TXN053561,CUST02240,PROD0208,2024-12-25,defective,1429.9,False
RET03740,TXN053567,CUST07289,PROD0055,2022-05-27,defective,179.48,False
RET03741,TXN053590,CUST07794,PROD0337,2024-09-21,changed_mind,230.86,True
RET03742,TXN053592,CUST04568,PROD0406,2022-10-13,changed_mind,21.17,True
RET03743,TXN053595,CUST05707,PROD0055,2024-12-10,defective,321.18,True
RET03744,TXN053616,CUST02147,PROD0406,2022-12-22,not_as_described,20.11,True
RET03745,TXN053617,CUST01182,PROD0117,2022-07-07,not_as_described,13.37,True
